date_time,air_temp
2026-09-04T13:05:00Z,20.8
2026-09-04T13:10:00Z,20.8
2026-09-04T13:15:00Z,20.71
2026-09-04T13:20:00Z,20.52
2026-09-04T13:25:00Z,20.5
2026-09-04T13:30:00Z,20.5
2026-09-04T13:35:00Z,20.45
2026-09-04T13:40:00Z,20.46
2026-09-04T13:45:00Z,20.32
2026-09-04T13:50:00Z,20.2
2026-09-04T13:55:00Z,20.2
2026-09-04T14:00:00Z,20.2
2026-09-04T14:05:00Z,20.2
2026-09-04T14:10:00Z,20.2
2026-09-04T14:15:00Z,20.2
2026-09-04T14:20:00Z,20.2
2026-09-04T14:25:00Z,20.2
2026-09-04T14:30:00Z,20.26
2026-09-04T14:35:00Z,20.3
2026-09-04T14:40:00Z,20.34
2026-09-04T14:45:00Z,20.47
2026-09-04T14:50:00Z,20.5
2026-09-04T14:55:00Z,20.55
2026-09-04T15:00:00Z,20.65
2026-09-04T15:05:00Z,20.79
2026-09-04T15:10:00Z,20.65
2026-09-04T15:15:00Z,20.9
2026-09-04T15:20:00Z,21.03
2026-09-04T15:25:00Z,20.66
2026-09-04T15:30:00Z,20.67
2026-09-04T15:35:00Z,20.77
2026-09-04T15:40:00Z,20.66
2026-09-04T15:45:00Z,20.44
2026-09-04T15:50:00Z,20.4
2026-09-04T15:55:00Z,20.4
2026-09-04T16:00:00Z,20.31
2026-09-04T16:05:00Z,20.18
2026-09-04T16:10:00Z,20.1
2026-09-04T16:15:00Z,20.1
2026-09-04T16:20:00Z,20.06
2026-09-04T16:25:00Z,20.0
2026-09-04T16:30:00Z,19.94
2026-09-04T16:35:00Z,20.0
2026-09-04T16:40:00Z,19.93
2026-09-04T16:45:00Z,19.9
2026-09-04T16:50:00Z,19.85
2026-09-04T16:55:00Z,19.76
2026-09-04T17:00:00Z,19.7
2026-09-04T17:05:00Z,19.7
2026-09-04T17:10:00Z,19.7
2026-09-04T17:15:00Z,19.65
2026-09-04T17:20:00Z,19.6
2026-09-04T17:25:00Z,19.6
2026-09-04T17:30:00Z,19.52
2026-09-04T17:35:00Z,19.5
2026-09-04T17:40:00Z,19.5
2026-09-04T17:45:00Z,19.47
2026-09-04T17:50:00Z,19.4
2026-09-04T17:55:00Z,19.32
2026-09-04T18:00:00Z,19.3
2026-09-04T18:05:00Z,19.3
2026-09-04T18:10:00Z,19.27
2026-09-04T18:15:00Z,19.2
2026-09-04T18:20:00Z,19.2
2026-09-04T18:25:00Z,19.16
2026-09-04T18:30:00Z,19.1
2026-09-04T18:35:00Z,19.04
2026-09-04T18:40:00Z,18.98
2026-09-04T18:45:00Z,18.9
2026-09-04T18:50:00Z,18.82
2026-09-04T18:55:00Z,18.8
2026-09-04T19:00:00Z,18.8
2026-09-04T19:05:00Z,18.71
2026-09-04T19:10:00Z,18.67
2026-09-04T19:15:00Z,18.6
2026-09-04T19:20:00Z,18.52
2026-09-04T19:25:00Z,18.5
2026-09-04T19:30:00Z,18.5
2026-09-04T19:35:00Z,18.47
2026-09-04T19:40:00Z,18.4
2026-09-04T19:45:00Z,18.33
2026-09-04T19:50:00Z,18.29
2026-09-04T19:55:00Z,18.2
2026-09-04T20:00:00Z,18.16
2026-09-04T20:05:00Z,18.1
2026-09-04T20:10:00Z,18.03
2026-09-04T20:15:00Z,17.93
2026-09-04T20:20:00Z,17.9
2026-09-04T20:25:00Z,17.8
2026-09-04T20:30:00Z,17.72
2026-09-04T20:35:00Z,17.7
2026-09-04T20:40:00Z,17.6
2026-09-04T20:45:00Z,17.6
2026-09-04T20:50:00Z,17.52
2026-09-04T20:55:00Z,17.49
2026-09-04T21:00:00Z,17.4
2026-09-04T21:05:00Z,17.4
2026-09-04T21:10:00Z,17.34
2026-09-04T21:15:00Z,17.3
2026-09-04T21:20:00Z,17.26
2026-09-04T21:25:00Z,17.2
2026-09-04T21:30:00Z,17.2
2026-09-04T21:35:00Z,17.11
2026-09-04T21:40:00Z,17.1
2026-09-04T21:45:00Z,17.03
2026-09-04T21:50:00Z,16.97
2026-09-04T21:55:00Z,16.9
2026-09-04T22:00:00Z,16.9
2026-09-04T22:05:00Z,16.9
2026-09-04T22:10:00Z,16.9
2026-09-04T22:15:00Z,16.85
2026-09-04T22:20:00Z,16.68
2026-09-04T22:25:00Z,16.56
2026-09-04T22:30:00Z,16.45
2026-09-04T22:35:00Z,16.35
2026-09-04T22:40:00Z,16.28
2026-09-04T22:45:00Z,16.2
2026-09-04T22:50:00Z,16.12
2026-09-04T22:55:00Z,16.06
2026-09-04T23:00:00Z,15.99
2026-09-04T23:05:00Z,15.9
2026-09-04T23:10:00Z,15.9
2026-09-04T23:15:00Z,15.84
2026-09-04T23:20:00Z,15.8
2026-09-04T23:25:00Z,15.8
2026-09-04T23:30:00Z,15.7
2026-09-04T23:35:00Z,15.69
2026-09-04T23:40:00Z,15.6
2026-09-04T23:45:00Z,15.57
2026-09-04T23:50:00Z,15.5
2026-09-04T23:55:00Z,15.48
2026-09-05T00:00:00Z,15.45
2026-09-05T00:05:00Z,15.4
2026-09-05T00:10:00Z,15.4
2026-09-05T00:15:00Z,15.3
2026-09-05T00:20:00Z,15.25
2026-09-05T00:25:00Z,15.2
2026-09-05T00:30:00Z,15.15
2026-09-05T00:35:00Z,15.1
2026-09-05T00:40:00Z,15.1
2026-09-05T00:45:00Z,15.1
2026-09-05T00:50:00Z,15.0
2026-09-05T00:55:00Z,15.0
2026-09-05T01:00:00Z,14.92
2026-09-05T01:05:00Z,14.9
2026-09-05T01:10:00Z,14.86
2026-09-05T01:15:00Z,14.8
2026-09-05T01:20:00Z,14.8
2026-09-05T01:25:00Z,14.8
2026-09-05T01:30:00Z,14.77
2026-09-05T01:35:00Z,14.7
2026-09-05T01:40:00Z,14.7
2026-09-05T01:45:00Z,14.7
2026-09-05T01:50:00Z,14.66
2026-09-05T01:55:00Z,14.6
2026-09-05T02:00:00Z,14.6
2026-09-05T02:05:00Z,14.6
2026-09-05T02:10:00Z,14.58
2026-09-05T02:15:00Z,14.5
2026-09-05T02:20:00Z,14.49
2026-09-05T02:25:00Z,14.4
2026-09-05T02:30:00Z,14.4
2026-09-05T02:35:00Z,14.4
2026-09-05T02:40:00Z,14.4
2026-09-05T02:45:00Z,14.39
2026-09-05T02:50:00Z,14.31
2026-09-05T02:55:00Z,14.29
2026-09-05T03:00:00Z,14.2
2026-09-05T03:05:00Z,14.2
2026-09-05T03:10:00Z,14.2
2026-09-05T03:15:00Z,14.14
2026-09-05T03:20:00Z,14.1
2026-09-05T03:25:00Z,14.1
2026-09-05T03:30:00Z,14.1
2026-09-05T03:35:00Z,14.1
2026-09-05T03:40:00Z,14.1
2026-09-05T03:45:00Z,14.02
2026-09-05T03:50:00Z,14.0
2026-09-05T03:55:00Z,14.0
2026-09-05T04:00:00Z,13.95
2026-09-05T04:05:00Z,13.9
2026-09-05T04:10:00Z,13.9
2026-09-05T04:15:00Z,13.9
2026-09-05T04:20:00Z,13.85
2026-09-05T04:25:00Z,13.8
2026-09-05T04:30:00Z,13.8
2026-09-05T04:35:00Z,13.72
2026-09-05T04:40:00Z,13.7
2026-09-05T04:45:00Z,13.7
2026-09-05T04:50:00Z,13.7
2026-09-05T04:55:00Z,13.7
2026-09-05T05:00:00Z,13.7
2026-09-05T05:05:00Z,13.7
2026-09-05T05:10:00Z,13.7
2026-09-05T05:15:00Z,13.7
2026-09-05T05:20:00Z,13.7
2026-09-05T05:25:00Z,13.69
2026-09-05T05:30:00Z,13.6
2026-09-05T05:35:00Z,13.6
2026-09-05T05:40:00Z,13.6
2026-09-05T05:45:00Z,13.57
2026-09-05T05:50:00Z,13.5
2026-09-05T05:55:00Z,13.5
2026-09-05T06:00:00Z,13.5
2026-09-05T06:05:00Z,13.5
2026-09-05T06:10:00Z,13.5
2026-09-05T06:15:00Z,13.5
2026-09-05T06:20:00Z,13.5
2026-09-05T06:25:00Z,13.5
2026-09-05T06:30:00Z,13.5
2026-09-05T06:35:00Z,13.5
2026-09-05T06:40:00Z,13.5
2026-09-05T06:45:00Z,13.52
2026-09-05T06:50:00Z,13.6
2026-09-05T06:55:00Z,13.7
2026-09-05T07:00:00Z,13.78
2026-09-05T07:05:00Z,13.86
2026-09-05T07:10:00Z,13.98
2026-09-05T07:15:00Z,14.09
2026-09-05T07:20:00Z,14.16
2026-09-05T07:25:00Z,14.24
2026-09-05T07:30:00Z,14.38
2026-09-05T07:35:00Z,14.56
2026-09-05T07:40:00Z,14.69
2026-09-05T07:45:00Z,14.79
2026-09-05T07:50:00Z,14.88
2026-09-05T07:55:00Z,15.04
2026-09-05T08:00:00Z,15.13
2026-09-05T08:05:00Z,15.24
2026-09-05T08:10:00Z,15.4
2026-09-05T08:15:00Z,15.5
2026-09-05T08:20:00Z,15.67
2026-09-05T08:25:00Z,15.88
2026-09-05T08:30:00Z,16.0
2026-09-05T08:35:00Z,16.0
2026-09-05T08:40:00Z,16.08
2026-09-05T08:45:00Z,16.2
2026-09-05T08:50:00Z,16.38
2026-09-05T08:55:00Z,16.46
2026-09-05T09:00:00Z,16.55
2026-09-05T09:05:00Z,16.66
2026-09-05T09:10:00Z,16.8
2026-09-05T09:15:00Z,16.86
2026-09-05T09:20:00Z,16.94
2026-09-05T09:25:00Z,17.07
2026-09-05T09:30:00Z,17.14
2026-09-05T09:35:00Z,17.32
2026-09-05T09:40:00Z,17.41
2026-09-05T09:45:00Z,17.58
2026-09-05T09:50:00Z,17.69
2026-09-05T09:55:00Z,17.73
2026-09-05T10:00:00Z,17.86
2026-09-05T10:05:00Z,17.95
2026-09-05T10:10:00Z,17.9
2026-09-05T10:15:00Z,17.86
2026-09-05T10:20:00Z,18.11
2026-09-05T10:25:00Z,18.29
2026-09-05T10:30:00Z,18.37
2026-09-05T10:35:00Z,18.53
2026-09-05T10:40:00Z,18.79
2026-09-05T10:45:00Z,19.2
2026-09-05T10:50:00Z,19.46
2026-09-05T10:55:00Z,19.65
2026-09-05T11:00:00Z,19.67
2026-09-05T11:05:00Z,19.39
2026-09-05T11:10:00Z,19.52
2026-09-05T11:15:00Z,19.92
2026-09-05T11:20:00Z,20.21
2026-09-05T11:25:00Z,20.63
2026-09-05T11:30:00Z,20.74
2026-09-05T11:35:00Z,21.24
2026-09-05T11:40:00Z,21.91
2026-09-05T11:45:00Z,21.92
2026-09-05T11:50:00Z,22.48
2026-09-05T11:55:00Z,23.11
2026-09-05T12:00:00Z,22.78
2026-09-05T12:05:00Z,22.82
2026-09-05T12:10:00Z,23.12
2026-09-05T12:15:00Z,23.44
2026-09-05T12:20:00Z,23.24
2026-09-05T12:25:00Z,23.44
2026-09-05T12:30:00Z,24.11
2026-09-05T12:35:00Z,24.65
2026-09-05T12:40:00Z,24.02
2026-09-05T12:45:00Z,24.02
2026-09-05T12:50:00Z,24.59
2026-09-05T12:55:00Z,25.13
2026-09-05T13:00:00Z,24.73
2026-09-05T13:05:00Z,24.08
2026-09-05T13:10:00Z,23.96
2026-09-05T13:15:00Z,24.84
2026-09-05T13:20:00Z,25.44
2026-09-05T13:25:00Z,25.66
2026-09-05T13:30:00Z,26.11
2026-09-05T13:35:00Z,25.2
2026-09-05T13:40:00Z,25.1
2026-09-05T13:45:00Z,24.96
2026-09-05T13:50:00Z,25.06
2026-09-05T13:55:00Z,24.58
2026-09-05T14:00:00Z,25.15
2026-09-05T14:05:00Z,24.38
2026-09-05T14:10:00Z,23.83
2026-09-05T14:15:00Z,24.1
2026-09-05T14:20:00Z,24.35
2026-09-05T14:25:00Z,24.41
2026-09-05T14:30:00Z,25.34
2026-09-05T14:35:00Z,25.29
2026-09-05T14:40:00Z,24.58
2026-09-05T14:45:00Z,24.05
2026-09-05T14:50:00Z,23.98
2026-09-05T14:55:00Z,25.45
2026-09-05T15:00:00Z,25.55
2026-09-05T15:05:00Z,25.85
2026-09-05T15:10:00Z,25.82
2026-09-05T15:15:00Z,24.95
2026-09-05T15:20:00Z,24.99
2026-09-05T15:25:00Z,26.06
2026-09-05T15:30:00Z,26.05
2026-09-05T15:35:00Z,25.45
2026-09-05T15:40:00Z,25.52
2026-09-05T15:45:00Z,25.71
2026-09-05T15:50:00Z,26.01
2026-09-05T15:55:00Z,26.0
2026-09-05T16:00:00Z,26.43
2026-09-05T16:05:00Z,25.95
2026-09-05T16:10:00Z,25.71
2026-09-05T16:15:00Z,26.0
2026-09-05T16:20:00Z,26.41
2026-09-05T16:25:00Z,27.08
2026-09-05T16:30:00Z,27.3
2026-09-05T16:35:00Z,27.37
2026-09-05T16:40:00Z,26.8
2026-09-05T16:45:00Z,26.59
2026-09-05T16:50:00Z,25.84
2026-09-05T16:55:00Z,25.84
2026-09-05T17:00:00Z,24.79
2026-09-05T17:05:00Z,23.93
2026-09-05T17:10:00Z,23.85
2026-09-05T17:15:00Z,23.6
2026-09-05T17:20:00Z,23.47
2026-09-05T17:25:00Z,23.36
2026-09-05T17:30:00Z,23.43
2026-09-05T17:35:00Z,23.4
2026-09-05T17:40:00Z,23.34
2026-09-05T17:45:00Z,23.15
2026-09-05T17:50:00Z,23.2
2026-09-05T17:55:00Z,22.96
2026-09-05T18:00:00Z,22.71
2026-09-05T18:05:00Z,22.66
2026-09-05T18:10:00Z,22.54
2026-09-05T18:15:00Z,22.4
2026-09-05T18:20:00Z,22.3
2026-09-05T18:25:00Z,22.29
2026-09-05T18:30:00Z,22.16
2026-09-05T18:35:00Z,22.03
2026-09-05T18:40:00Z,21.91
2026-09-05T18:45:00Z,21.9
2026-09-05T18:50:00Z,21.87
2026-09-05T18:55:00Z,21.9
2026-09-05T19:00:00Z,21.8
2026-09-05T19:05:00Z,21.6
2026-09-05T19:10:00Z,21.46
2026-09-05T19:15:00Z,21.3
2026-09-05T19:20:00Z,21.16
2026-09-05T19:25:00Z,20.92
2026-09-05T19:30:00Z,20.84
2026-09-05T19:35:00Z,20.7
2026-09-05T19:40:00Z,20.49
2026-09-05T19:45:00Z,20.4
2026-09-05T19:50:00Z,20.3
2026-09-05T19:55:00Z,20.11
2026-09-05T20:00:00Z,20.0
2026-09-05T20:05:00Z,19.89
2026-09-05T20:10:00Z,19.82
2026-09-05T20:15:00Z,19.7
2026-09-05T20:20:00Z,19.63
2026-09-05T20:25:00Z,19.58
2026-09-05T20:30:00Z,19.5
2026-09-05T20:35:00Z,19.41
2026-09-05T20:40:00Z,19.31
2026-09-05T20:45:00Z,19.25
2026-09-05T20:50:00Z,19.16
2026-09-05T20:55:00Z,19.08
2026-09-05T21:00:00Z,19.0
2026-09-05T21:05:00Z,19.0
2026-09-05T21:10:00Z,18.92
2026-09-05T21:15:00Z,18.82
2026-09-05T21:20:00Z,18.8
2026-09-05T21:25:00Z,18.8
2026-09-05T21:30:00Z,18.77
2026-09-05T21:35:00Z,18.69
2026-09-05T21:40:00Z,18.6
2026-09-05T21:45:00Z,18.6
2026-09-05T21:50:00Z,18.6
2026-09-05T21:55:00Z,18.6
2026-09-05T22:00:00Z,18.6
2026-09-05T22:05:00Z,18.56
2026-09-05T22:10:00Z,18.43
2026-09-05T22:15:00Z,18.4
2026-09-05T22:20:00Z,18.3
2026-09-05T22:25:00Z,18.3
2026-09-05T22:30:00Z,18.3
2026-09-05T22:35:00Z,18.3
2026-09-05T22:40:00Z,18.26
2026-09-05T22:45:00Z,18.16
2026-09-05T22:50:00Z,18.1
2026-09-05T22:55:00Z,18.1
2026-09-05T23:00:00Z,18.1
2026-09-05T23:05:00Z,18.07
2026-09-05T23:10:00Z,18.04
2026-09-05T23:15:00Z,18.0
2026-09-05T23:20:00Z,18.0
2026-09-05T23:25:00Z,18.0
2026-09-05T23:30:00Z,18.0
2026-09-05T23:35:00Z,17.94
2026-09-05T23:40:00Z,17.9
2026-09-05T23:45:00Z,17.9
2026-09-05T23:50:00Z,17.9
2026-09-05T23:55:00Z,17.82
2026-09-06T00:00:00Z,17.86
2026-09-06T00:05:00Z,17.81
2026-09-06T00:10:00Z,17.84
2026-09-06T00:15:00Z,17.75
2026-09-06T00:20:00Z,17.7
2026-09-06T00:25:00Z,17.59
2026-09-06T00:30:00Z,17.5
2026-09-06T00:35:00Z,17.45
2026-09-06T00:40:00Z,17.43
2026-09-06T00:45:00Z,17.4
2026-09-06T00:50:00Z,17.4
2026-09-06T00:55:00Z,17.4
2026-09-06T01:00:00Z,17.33
2026-09-06T01:05:00Z,17.3
2026-09-06T01:10:00Z,17.3
2026-09-06T01:15:00Z,17.29
2026-09-06T01:20:00Z,17.17
2026-09-06T01:25:00Z,17.1
2026-09-06T01:30:00Z,17.1
2026-09-06T01:35:00Z,17.05
2026-09-06T01:40:00Z,17.0
2026-09-06T01:45:00Z,17.0
2026-09-06T01:50:00Z,16.89
2026-09-06T01:55:00Z,16.8
2026-09-06T02:00:00Z,16.78
2026-09-06T02:05:00Z,16.7
2026-09-06T02:10:00Z,16.7
2026-09-06T02:15:00Z,16.7
2026-09-06T02:20:00Z,16.68
2026-09-06T02:25:00Z,16.6
2026-09-06T02:30:00Z,16.69
2026-09-06T02:35:00Z,16.7
2026-09-06T02:40:00Z,16.69
2026-09-06T02:45:00Z,16.6
2026-09-06T02:50:00Z,16.61
2026-09-06T02:55:00Z,16.68
2026-09-06T03:00:00Z,16.59
2026-09-06T03:05:00Z,16.54
2026-09-06T03:10:00Z,16.5
2026-09-06T03:15:00Z,16.5
2026-09-06T03:20:00Z,16.55
2026-09-06T03:25:00Z,16.6
2026-09-06T03:30:00Z,16.6
2026-09-06T03:35:00Z,16.6
2026-09-06T03:40:00Z,16.6
2026-09-06T03:45:00Z,16.56
2026-09-06T03:50:00Z,16.54
2026-09-06T03:55:00Z,16.5
2026-09-06T04:00:00Z,16.5
2026-09-06T04:05:00Z,16.5
2026-09-06T04:10:00Z,16.5
2026-09-06T04:15:00Z,16.5
2026-09-06T04:20:00Z,16.38
2026-09-06T04:25:00Z,16.3
2026-09-06T04:30:00Z,16.3
2026-09-06T04:35:00Z,16.3
2026-09-06T04:40:00Z,16.34
2026-09-06T04:45:00Z,16.4
2026-09-06T04:50:00Z,16.4
2026-09-06T04:55:00Z,16.4
2026-09-06T05:00:00Z,16.4
2026-09-06T05:05:00Z,16.33
2026-09-06T05:10:00Z,16.3
2026-09-06T05:15:00Z,16.3
2026-09-06T05:20:00Z,16.3
2026-09-06T05:25:00Z,16.3
2026-09-06T05:30:00Z,16.3
2026-09-06T05:35:00Z,16.3
2026-09-06T05:40:00Z,16.38
2026-09-06T05:45:00Z,16.4
2026-09-06T05:50:00Z,16.31
2026-09-06T05:55:00Z,16.35
2026-09-06T06:00:00Z,16.4
2026-09-06T06:05:00Z,16.44
2026-09-06T06:10:00Z,16.4
2026-09-06T06:15:00Z,16.4
2026-09-06T06:20:00Z,16.42
2026-09-06T06:25:00Z,16.5
2026-09-06T06:30:00Z,16.42
2026-09-06T06:35:00Z,16.4
2026-09-06T06:40:00Z,16.4
2026-09-06T06:45:00Z,16.4
2026-09-06T06:50:00Z,16.46
2026-09-06T06:55:00Z,16.56
2026-09-06T07:00:00Z,16.65
2026-09-06T07:05:00Z,16.75
2026-09-06T07:10:00Z,16.83
2026-09-06T07:15:00Z,16.93
2026-09-06T07:20:00Z,17.07
2026-09-06T07:25:00Z,17.16
2026-09-06T07:30:00Z,17.35
2026-09-06T07:35:00Z,17.57
2026-09-06T07:40:00Z,17.66
2026-09-06T07:45:00Z,17.76
2026-09-06T07:50:00Z,17.96
2026-09-06T07:55:00Z,18.03
2026-09-06T08:00:00Z,18.1
2026-09-06T08:05:00Z,18.19
2026-09-06T08:10:00Z,18.2
2026-09-06T08:15:00Z,18.27
2026-09-06T08:20:00Z,18.37
2026-09-06T08:25:00Z,18.48
2026-09-06T08:30:00Z,18.62
2026-09-06T08:35:00Z,18.73
2026-09-06T08:40:00Z,18.8
2026-09-06T08:45:00Z,18.84
2026-09-06T08:50:00Z,19.0
2026-09-06T08:55:00Z,19.1
2026-09-06T09:00:00Z,19.19
2026-09-06T09:05:00Z,19.29
2026-09-06T09:10:00Z,19.43
2026-09-06T09:15:00Z,19.57
2026-09-06T09:20:00Z,19.77
2026-09-06T09:25:00Z,19.91
2026-09-06T09:30:00Z,20.06
2026-09-06T09:35:00Z,20.13
2026-09-06T09:40:00Z,20.27
2026-09-06T09:45:00Z,20.42
2026-09-06T09:50:00Z,20.73
2026-09-06T09:55:00Z,20.92
2026-09-06T10:00:00Z,21.03
2026-09-06T10:05:00Z,21.33
2026-09-06T10:10:00Z,21.5
2026-09-06T10:15:00Z,21.71
2026-09-06T10:20:00Z,21.9
2026-09-06T10:25:00Z,21.96
2026-09-06T10:30:00Z,22.09
2026-09-06T10:35:00Z,22.22
2026-09-06T10:40:00Z,22.38
2026-09-06T10:45:00Z,22.59
2026-09-06T10:50:00Z,22.94
2026-09-06T10:55:00Z,23.11
2026-09-06T11:00:00Z,23.36
2026-09-06T11:05:00Z,23.68
2026-09-06T11:10:00Z,23.88
2026-09-06T11:15:00Z,23.94
2026-09-06T11:20:00Z,24.24
2026-09-06T11:25:00Z,24.69
2026-09-06T11:30:00Z,24.91
2026-09-06T11:35:00Z,25.59
2026-09-06T11:40:00Z,25.94
2026-09-06T11:45:00Z,26.31
2026-09-06T11:50:00Z,26.12
2026-09-06T11:55:00Z,26.22
2026-09-06T12:00:00Z,25.76
2026-09-06T12:05:00Z,25.79
2026-09-06T12:10:00Z,25.35
2026-09-06T12:15:00Z,25.21
2026-09-06T12:20:00Z,25.63
2026-09-06T12:25:00Z,25.9
2026-09-06T12:30:00Z,26.09
2026-09-06T12:35:00Z,25.8
2026-09-06T12:40:00Z,26.45
2026-09-06T12:45:00Z,26.74
2026-09-06T12:50:00Z,27.49
2026-09-06T12:55:00Z,27.64
2026-09-06T13:00:00Z,27.99
2026-09-06T13:05:00Z,26.99
2026-09-06T13:10:00Z,27.09
2026-09-06T13:15:00Z,27.54
2026-09-06T13:20:00Z,28.24
2026-09-06T13:25:00Z,28.42
2026-09-06T13:30:00Z,28.69
2026-09-06T13:35:00Z,29.05
2026-09-06T13:40:00Z,28.89
2026-09-06T13:45:00Z,28.82
2026-09-06T13:50:00Z,28.73
2026-09-06T13:55:00Z,28.75
2026-09-06T14:00:00Z,28.67
2026-09-06T14:05:00Z,28.77
2026-09-06T14:10:00Z,29.01
2026-09-06T14:15:00Z,28.24
2026-09-06T14:20:00Z,27.67
2026-09-06T14:25:00Z,27.76
2026-09-06T14:30:00Z,28.19
2026-09-06T14:35:00Z,28.35
2026-09-06T14:40:00Z,28.17
2026-09-06T14:45:00Z,27.71
2026-09-06T14:50:00Z,27.24
2026-09-06T14:55:00Z,26.94
2026-09-06T15:00:00Z,26.74
2026-09-06T15:05:00Z,26.81
2026-09-06T15:10:00Z,26.95
2026-09-06T15:15:00Z,26.77
2026-09-06T15:20:00Z,26.46
2026-09-06T15:25:00Z,26.56
2026-09-06T15:30:00Z,26.58
2026-09-06T15:35:00Z,26.65
2026-09-06T15:40:00Z,26.58
2026-09-06T15:45:00Z,26.62
2026-09-06T15:50:00Z,26.38
2026-09-06T15:55:00Z,26.33
2026-09-06T16:00:00Z,26.2
2026-09-06T16:05:00Z,25.91
2026-09-06T16:10:00Z,25.59
2026-09-06T16:15:00Z,25.17
2026-09-06T16:20:00Z,25.2
2026-09-06T16:25:00Z,25.14
2026-09-06T16:30:00Z,24.97
2026-09-06T16:35:00Z,24.76
2026-09-06T16:40:00Z,24.4
2026-09-06T16:45:00Z,24.23
2026-09-06T16:50:00Z,24.25
2026-09-06T16:55:00Z,24.09
2026-09-06T17:00:00Z,23.98
2026-09-06T17:05:00Z,23.78
2026-09-06T17:10:00Z,23.58
2026-09-06T17:15:00Z,23.6
2026-09-06T17:20:00Z,23.54
2026-09-06T17:25:00Z,23.41
2026-09-06T17:30:00Z,23.4
2026-09-06T17:35:00Z,23.37
2026-09-06T17:40:00Z,23.25
2026-09-06T17:45:00Z,23.06
2026-09-06T17:50:00Z,23.0
2026-09-06T17:55:00Z,22.96
2026-09-06T18:00:00Z,22.99
2026-09-06T18:05:00Z,22.92
2026-09-06T18:10:00Z,23.0
2026-09-06T18:15:00Z,22.92
2026-09-06T18:20:00Z,22.81
2026-09-06T18:25:00Z,22.69
2026-09-06T18:30:00Z,22.6
2026-09-06T18:35:00Z,22.6
2026-09-06T18:40:00Z,22.46
2026-09-06T18:45:00Z,22.41
2026-09-06T18:50:00Z,22.5
2026-09-06T18:55:00Z,22.41
2026-09-06T19:00:00Z,22.24
2026-09-06T19:05:00Z,22.14
2026-09-06T19:10:00Z,21.96
2026-09-06T19:15:00Z,21.89
2026-09-06T19:20:00Z,21.8
2026-09-06T19:25:00Z,21.73
2026-09-06T19:30:00Z,21.66
2026-09-06T19:35:00Z,21.59
2026-09-06T19:40:00Z,21.56
2026-09-06T19:45:00Z,21.5
2026-09-06T19:50:00Z,21.5
2026-09-06T19:55:00Z,21.44
2026-09-06T20:00:00Z,21.4
2026-09-06T20:05:00Z,21.33
2026-09-06T20:10:00Z,21.25
2026-09-06T20:15:00Z,21.19
2026-09-06T20:20:00Z,21.1
2026-09-06T20:25:00Z,21.04
2026-09-06T20:30:00Z,21.0
2026-09-06T20:35:00Z,20.91
2026-09-06T20:40:00Z,20.88
2026-09-06T20:45:00Z,20.8
2026-09-06T20:50:00Z,20.8
2026-09-06T20:55:00Z,20.73
2026-09-06T21:00:00Z,20.8
2026-09-06T21:05:00Z,20.73
2026-09-06T21:10:00Z,20.74
2026-09-06T21:15:00Z,20.77
2026-09-06T21:20:00Z,20.7
2026-09-06T21:25:00Z,20.73
2026-09-06T21:30:00Z,20.8
2026-09-06T21:35:00Z,20.76
2026-09-06T21:40:00Z,20.7
2026-09-06T21:45:00Z,20.68
2026-09-06T21:50:00Z,20.6
2026-09-06T21:55:00Z,20.53
2026-09-06T22:00:00Z,20.5
2026-09-06T22:05:00Z,20.43
2026-09-06T22:10:00Z,20.36
2026-09-06T22:15:00Z,20.25
2026-09-06T22:20:00Z,20.12
2026-09-06T22:25:00Z,19.99
2026-09-06T22:30:00Z,19.9
2026-09-06T22:35:00Z,19.89
2026-09-06T22:40:00Z,19.86
2026-09-06T22:45:00Z,19.9
2026-09-06T22:50:00Z,19.99
2026-09-06T22:55:00Z,20.0
2026-09-06T23:00:00Z,19.95
2026-09-06T23:05:00Z,19.9
2026-09-06T23:10:00Z,19.9
2026-09-06T23:15:00Z,19.8
2026-09-06T23:20:00Z,19.79
2026-09-06T23:25:00Z,19.68
2026-09-06T23:30:00Z,19.6
2026-09-06T23:35:00Z,19.54
2026-09-06T23:40:00Z,19.46
2026-09-06T23:45:00Z,19.35
2026-09-06T23:50:00Z,19.3
2026-09-06T23:55:00Z,19.25
2026-09-07T00:00:00Z,19.2
2026-09-07T00:05:00Z,19.23
2026-09-07T00:10:00Z,19.23
2026-09-07T00:15:00Z,19.2
2026-09-07T00:20:00Z,19.14
2026-09-07T00:25:00Z,19.2
2026-09-07T00:30:00Z,19.32
2026-09-07T00:35:00Z,19.53
2026-09-07T00:40:00Z,19.6
2026-09-07T00:45:00Z,19.6
2026-09-07T00:50:00Z,19.62
2026-09-07T00:55:00Z,19.68
2026-09-07T01:00:00Z,19.7
2026-09-07T01:05:00Z,19.7
2026-09-07T01:10:00Z,19.64
2026-09-07T01:15:00Z,19.6
2026-09-07T01:20:00Z,19.54
2026-09-07T01:25:00Z,19.5
2026-09-07T01:30:00Z,19.41
2026-09-07T01:35:00Z,19.4
2026-09-07T01:40:00Z,19.35
2026-09-07T01:45:00Z,19.23
2026-09-07T01:50:00Z,19.14
2026-09-07T01:55:00Z,19.04
2026-09-07T02:00:00Z,18.99
2026-09-07T02:05:00Z,18.9
2026-09-07T02:10:00Z,18.9
2026-09-07T02:15:00Z,18.9
2026-09-07T02:20:00Z,18.8
